"","id","fid","h","a","date","league_id","season","h_goals","a_goals","team_h","team_a","h_xg","a_xg","h_w","h_d","h_l","league","h_shot","a_shot","h_shotOnTarget","a_shotOnTarget","h_deep","a_deep","a_ppda","h_ppda"
"1","13977","1463920","176","168","2020-08-21 17:00:00","5","2020","0","0","Bordeaux","Nantes","0.600075","0.187821","0.474","0.4393","0.0867","Ligue 1","5","6","1","1","0","2","13.0000","24.4615"
"1","13978","1463921","181","167","2020-08-22 15:00:00","5","2020","0","1","Dijon","Angers","0.739709","2.02214","0.0751","0.1964","0.7285","Ligue 1","9","12","1","4","5","6","24.1250","22.0000"
"1","13979","1463922","160","163","2020-08-22 19:00:00","5","2020","1","1","Lille","Rennes","0.400974","1.29518","0.0851","0.2804","0.6345","Ligue 1","5","16","1","3","1","6","23.0714","16.5000"
"1","13982","1463925","171","177","2020-08-23 11:00:00","5","2020","2","2","Monaco","Reims","2.67622","1.83257","0.5783","0.203","0.2187","Ligue 1","22","9","5","3","14","3","21.1905","3.7879"
"1","13980","1463923","179","225","2020-08-23 13:00:00","5","2020","3","1","Lorient","Strasbourg","3.07214","0.326826","0.9619","0.0328","0.0053","Ligue 1","10","7","7","1","2","4","17.4000","7.1714"
"1","13985","1463928","235","241","2020-08-23 13:00:00","5","2020","4","0","Nimes","Brest","2.14597","0.468011","0.8069","0.1437","0.0494","Ligue 1","12","10","5","3","7","4","6.0667","8.2069"
"1","13984","1463927","170","210","2020-08-23 15:00:00","5","2020","2","1","Nice","Lens","0.180464","3.03614","0.0009","0.0176","0.9815","Ligue 1","4","17","2","4","3","5","12.4138","7.2667"
"1","13990","1463933","178","181","2020-08-28 19:00:00","5","2020","4","1","Lyon","Dijon","3.97148","0.215658","0.9895","0.0093","0.0012","Ligue 1","27","6","12","2","15","0","28.6000","6.0000"
"1","13994","1463937","163","166","2020-08-29 15:00:00","5","2020","2","1","Rennes","Montpellier","1.78715","0.491784","0.7173","0.199","0.0837","Ligue 1","16","11","7","3","7","2","13.2667","5.1071"
"1","13996","1463939","225","170","2020-08-29 19:00:00","5","2020","0","2","Strasbourg","Nice","0.227899","1.20894","0.037","0.2202","0.7428","Ligue 1","6","3","0","2","4","1","12.7619","16.2800"
"1","13993","1463936","177","160","2020-08-30 11:00:00","5","2020","0","1","Reims","Lille","0.206627","0.906784","0.0757","0.3671","0.5572","Ligue 1","4","10","0","3","0","0","16.3913","10.8125"
"1","13987","1463930","167","176","2020-08-30 13:00:00","5","2020","0","2","Angers","Bordeaux","0.511549","2.28529","0.0387","0.1255","0.8358","Ligue 1","12","7","2","7","6","2","7.9744","8.3226"
"1","13991","1463934","180","171","2020-08-30 13:00:00","5","2020","0","1","Metz","Monaco","0.626118","0.189291","0.427","0.4756","0.0974","Ligue 1","14","3","4","2","4","2","10.3704","8.7407"
"1","13992","1463935","168","235","2020-08-30 13:00:00","5","2020","2","1","Nantes","Nimes","2.15547","0.874864","0.7289","0.1752","0.0959","Ligue 1","8","17","5","9","1","8","5.9583","16.7059"
"1","13995","1463938","175","179","2020-08-30 13:00:00","5","2020","2","0","Saint-Etienne","Lorient","1.39361","0.2149","0.7359","0.2188","0.0453","Ligue 1","13","6","5","1","2","1","6.6977","9.1250"
"1","13988","1463931","241","164","2020-08-30 19:00:00","5","2020","2","3","Brest","Marseille","2.12594","1.32391","0.5863","0.2357","0.178","Ligue 1","19","7","4","4","11","3","14.3333","6.3438"
"1","13989","1463932","210","161","2020-09-10 21:00:00","5","2020","1","0","Lens","Paris Saint Germain","1.71747","0.344198","0.8006","0.161","0.0384","Ligue 1","7","8","3","1","5","4","4.8750","15.3714"
"1","14191","1463941","176","178","2020-09-11 19:00:00","5","2020","0","0","Bordeaux","Lyon","0.231132","1.79726","0.0299","0.1717","0.7984","Ligue 1","5","20","0","3","2","13","5.1538","15.8750"
"1","14192","1463946","166","170","2020-09-12 15:00:00","5","2020","3","1","Montpellier","Nice","1.69934","0.376694","0.7369","0.2016","0.0615","Ligue 1","20","9","13","1","8","0","7.2632","11.6800"
"1","14193","1463949","175","225","2020-09-12 19:00:00","5","2020","2","0","Saint-Etienne","Strasbourg","1.76107","1.30205","0.5197","0.277","0.2033","Ligue 1","10","14","4","6","2","4","9.0870","9.8000"
"1","14194","1463943","160","180","2020-09-13 11:00:00","5","2020","1","0","Lille","Metz","0.814528","0.736721","0.3186","0.3778","0.3036","Ligue 1","17","5","7","1","9","2","13.0870","6.0294"
"1","14195","1463944","179","210","2020-09-13 13:00:00","5","2020","2","3","Lorient","Lens","0.919743","1.98746","0.0819","0.2448","0.6733","Ligue 1","6","12","3","6","3","8","7.1481","6.9091"
"1","14196","1463942","181","241","2020-09-13 13:00:00","5","2020","0","2","Dijon","Brest","0.296281","2.19687","0.0229","0.113","0.8641","Ligue 1","7","19","3","5","5","4","9.9655","11.4286"
"1","14197","1463940","167","177","2020-09-13 13:00:00","5","2020","1","0","Angers","Reims","2.14867","0.324767","0.8581","0.1142","0.0277","Ligue 1","20","7","7","2","2","3","18.0526","15.1111"
"1","14198","1463947","235","163","2020-09-13 13:00:00","5","2020","2","4","Nimes","Rennes","1.00844","2.0941","0.1298","0.2021","0.6681","Ligue 1","16","10","9","6","2","5","12.1053","9.5357"
"1","14199","1463945","171","168","2020-09-13 15:00:00","5","2020","2","1","Monaco","Nantes","2.27042","1.10894","0.644","0.2161","0.1399","Ligue 1","18","7","5","2","8","5","17.0000","9.0667"
"1","14200","1463948","161","164","2020-09-13 19:00:00","5","2020","0","1","Paris Saint Germain","Marseille","2.22184","0.502817","0.8529","0.1176","0.0295","Ligue 1","14","5","4","2","6","1","12.3750","4.3750"
"1","14201","1463926","166","178","2020-09-15 19:00:00","5","2020","2","1","Montpellier","Lyon","1.75168","2.17049","0.2513","0.2867","0.462","Ligue 1","10","19","3","7","3","10","8.7407","11.0909"
"1","14202","1463929","161","180","2020-09-16 19:00:00","5","2020","1","0","Paris Saint Germain","Metz","2.42357","0.980849","0.7217","0.1795","0.0988","Ligue 1","20","7","8","1","11","4","36.3000","6.9412"
"1","14203","1463924","164","175","2020-09-17 19:00:00","5","2020","0","2","Marseille","Saint-Etienne","2.65376","1.02937","0.7622","0.1501","0.0877","Ligue 1","13","12","2","5","10","4","10.1724","8.7692"
"1","14204","1463952","178","235","2020-09-18 19:00:00","5","2020","0","0","Lyon","Nimes","1.62529","0.714832","0.6345","0.2452","0.1203","Ligue 1","15","10","3","3","10","2","13.5200","2.9118"
"1","14205","1463951","210","176","2020-09-19 15:00:00","5","2020","2","1","Lens","Bordeaux","3.02331","0.359182","0.942","0.048","0.01","Ligue 1","19","7","5","3","6","2","11.7586","10.0000"
"1","14206","1463958","163","171","2020-09-19 19:00:00","5","2020","2","1","Rennes","Monaco","0.857476","0.816922","0.3318","0.3586","0.3096","Ligue 1","14","14","3","2","3","2","20.5263","13.8000"
"1","14207","1463957","170","161","2020-09-20 11:00:00","5","2020","0","3","Nice","Paris Saint Germain","0.930504","3.32755","0.0208","0.0696","0.9096","Ligue 1","14","14","5","6","6","11","15.1250","25.1538"
"1","14208","1463959","225","181","2020-09-20 13:00:00","5","2020","1","0","Strasbourg","Dijon","2.38097","0.487834","0.8538","0.1153","0.0309","Ligue 1","17","5","6","2","10","5","20.1765","13.4500"
"1","14209","1463954","180","177","2020-09-20 13:00:00","5","2020","2","1","Metz","Reims","1.71276","1.18244","0.5118","0.3002","0.188","Ligue 1","14","10","4","4","3","6","14.2500","4.7647"
"1","14210","1463955","166","167","2020-09-20 13:00:00","5","2020","4","1","Montpellier","Angers","1.94396","0.772287","0.6832","0.1994","0.1174","Ligue 1","14","14","9","3","4","5","17.1667","17.9500"
"1","14211","1463950","241","179","2020-09-20 13:00:00","5","2020","3","2","Brest","Lorient","1.21203","1.49951","0.276","0.2841","0.4399","Ligue 1","14","9","6","4","10","1","15.0526","6.0811"
"1","14212","1463956","168","175","2020-09-20 15:00:00","5","2020","2","2","Nantes","Saint-Etienne","1.33579","1.03738","0.3864","0.3964","0.2172","Ligue 1","15","6","3","4","8","3","10.5500","8.0000"
"1","14213","1463953","164","160","2020-09-20 19:00:00","5","2020","1","1","Marseille","Lille","0.865098","1.49471","0.177","0.2836","0.5394","Ligue 1","11","14","2","7","5","7","11.4615","8.1154"
"1","14214","1463963","160","168","2020-09-25 19:00:00","5","2020","2","0","Lille","Nantes","2.09387","0.660348","0.7766","0.1594","0.064","Ligue 1","12","12","4","7","9","2","10.1034","8.0000"
"1","14215","1463969","175","163","2020-09-26 15:00:00","5","2020","0","3","Saint-Etienne","Rennes","0.200419","1.37167","0.0415","0.2363","0.7222","Ligue 1","6","10","4","6","4","4","11.4815","18.3889"
"1","14216","1463965","164","180","2020-09-26 19:00:00","5","2020","1","1","Marseille","Metz","0.864412","1.10713","0.2725","0.3136","0.4139","Ligue 1","17","14","3","3","7","0","18.9474","5.3158"
"1","14217","1463961","176","170","2020-09-27 11:00:00","5","2020","0","0","Bordeaux","Nice","1.17944","0.645309","0.5024","0.3101","0.1875","Ligue 1","18","13","5","2","5","9","10.2581","17.7143"
"1","14218","1463962","181","166","2020-09-27 13:00:00","5","2020","2","2","Dijon","Montpellier","1.60909","2.31217","0.2205","0.2268","0.5527","Ligue 1","15","14","6","5","7","6","8.8421","9.6667"
"1","14219","1463960","167","241","2020-09-27 13:00:00","5","2020","3","2","Angers","Brest","1.11753","2.36408","0.115","0.1911","0.6939","Ligue 1","12","14","5","6","3","7","7.7500","8.5000"
"1","14220","1463966","171","225","2020-09-27 13:00:00","5","2020","3","2","Monaco","Strasbourg","1.56306","1.40652","0.3866","0.2964","0.317","Ligue 1","11","11","5","5","6","3","16.1000","9.0870"
"1","14221","1463967","235","210","2020-09-27 13:00:00","5","2020","1","1","Nimes","Lens","0.370624","1.37195","0.089","0.2547","0.6563","Ligue 1","13","15","4","6","5","6","10.5909","12.5000"
"1","14222","1463964","179","178","2020-09-27 15:00:00","5","2020","1","1","Lorient","Lyon","0.299841","0.818784","0.128","0.3973","0.4747","Ligue 1","4","19","2","6","4","11","12.3333","17.9500"
"1","14223","1463968","177","161","2020-09-27 19:00:00","5","2020","0","2","Reims","Paris Saint Germain","0.208814","3.93633","0.0033","0.017","0.9797","Ligue 1","8","21","3","7","6","26","11.2000","26.7692"
"1","15806","1463977","161","167","2020-10-02 19:00:00","5","2020","6","1","Paris Saint Germain","Angers","2.9145","0.943753","0.8223","0.1224","0.0553","Ligue 1","18","8","12","2","15","2","33.2222","10.3871"
"1","15807","1463972","210","175","2020-10-03 15:00:00","5","2020","2","0","Lens","Saint-Etienne","2.13387","0.0932933","0.9306","0.0655","0.0039","Ligue 1","13","2","5","1","8","0","22.0000","3.0980"
"1","15808","1463976","170","168","2020-10-03 19:00:00","5","2020","2","1","Nice","Nantes","1.9654","1.13528","0.5793","0.2598","0.1609","Ligue 1","18","11","7","1","11","3","32.7143","3.5952"
"1","15809","1463975","166","235","2020-10-04 11:00:00","5","2020","0","1","Montpellier","Nimes","0.686408","0.588829","0.3258","0.3996","0.2746","Ligue 1","12","8","2","1","6","4","7.8214","10.7368"
"1","15810","1463974","180","179","2020-10-04 13:00:00","5","2020","3","1","Metz","Lorient","1.60054","0.853711","0.5734","0.2888","0.1378","Ligue 1","16","10","8","4","6","1","12.6250","9.2400"
"1","15811","1463970","176","181","2020-10-04 13:00:00","5","2020","3","0","Bordeaux","Dijon","1.50071","0.237758","0.7543","0.2037","0.042","Ligue 1","17","5","7","1","2","2","13.1200","9.2647"
"1","15812","1463971","241","171","2020-10-04 13:00:00","5","2020","1","0","Brest","Monaco","0.732353","1.53192","0.1489","0.2696","0.5815","Ligue 1","7","21","5","2","1","9","3.4444","20.6667"
"1","15813","1463979","225","160","2020-10-04 13:00:00","5","2020","0","3","Strasbourg","Lille","0.844783","1.95685","0.1061","0.1995","0.6944","Ligue 1","14","12","3","6","10","8","10.2174","11.8621"
"1","15814","1463978","163","177","2020-10-04 15:00:00","5","2020","2","2","Rennes","Reims","2.09357","1.0506","0.634","0.2226","0.1434","Ligue 1","18","9","3","4","7","2","20.3810","6.1500"
"1","15815","1463973","178","164","2020-10-04 19:00:00","5","2020","1","1","Lyon","Marseille","3.14327","0.376941","0.9494","0.0436","0.007","Ligue 1","24","3","3","1","13","2","21.3000","7.0000"
"1","15817","1463981","181","163","2020-10-16 17:00:00","5","2020","1","1","Dijon","Rennes","1.10593","0.769376","0.443","0.3265","0.2305","Ligue 1","12","12","4","3","2","8","8.2222","10.4516"
"1","15822","1463986","235","161","2020-10-16 19:00:00","5","2020","0","4","Nimes","Paris Saint Germain","0.138218","4.12316","0.0003","0.0044","0.9953","Ligue 1","5","30","2","11","0","11","3.8519","14.7200"
"1","15823","1463987","177","179","2020-10-17 15:00:00","5","2020","1","3","Reims","Lorient","0.273331","2.81036","0.0042","0.0258","0.97","Ligue 1","6","14","3","4","3","4","5.8065","9.5600"
"1","15819","1463983","164","176","2020-10-17 19:00:00","5","2020","3","1","Marseille","Bordeaux","0.977647","0.508148","0.5237","0.3425","0.1338","Ligue 1","6","8","4","4","3","1","12.6667","10.7826"
"1","15825","1463989","225","178","2020-10-18 11:00:00","5","2020","2","3","Strasbourg","Lyon","1.92587","4.16498","0.0518","0.0956","0.8526","Ligue 1","20","14","9","8","6","8","12.2500","7.2857"
"1","15816","1463980","167","180","2020-10-18 13:00:00","5","2020","1","1","Angers","Metz","1.09118","1.16356","0.2311","0.4759","0.293","Ligue 1","7","7","2","3","4","5","10.1739","10.5000"
"1","15820","1463984","171","166","2020-10-18 13:00:00","5","2020","1","1","Monaco","Montpellier","1.80187","0.109095","0.8841","0.1073","0.0086","Ligue 1","21","3","7","2","19","0","35.8750","2.3704"
"1","15821","1463985","168","241","2020-10-18 13:00:00","5","2020","3","1","Nantes","Brest","1.90561","0.839348","0.6786","0.2243","0.0971","Ligue 1","12","14","8","5","5","1","4.2188","12.7826"
"1","15824","1463988","175","170","2020-10-18 15:00:00","5","2020","1","3","Saint-Etienne","Nice","0.714171","2.52438","0.0294","0.1089","0.8617","Ligue 1","11","11","4","5","2","5","13.0952","8.7500"
"1","15818","1463982","160","210","2020-10-18 19:00:00","5","2020","4","0","Lille","Lens","2.90262","0.254965","0.9442","0.0465","0.0093","Ligue 1","17","7","6","2","4","1","11.5926","10.9524"
"1","15832","1464005","163","167","2020-10-23 19:00:00","5","2020","1","2","Rennes","Angers","1.21675","1.20512","0.3568","0.3114","0.3318","Ligue 1","11","10","1","4","8","4","28.2143","8.4375"
"1","15835","1464026","179","164","2020-10-24 15:00:00","5","2020","0","1","Lorient","Marseille","0.846635","0.880426","0.3186","0.3494","0.332","Ligue 1","12","15","3","3","2","4","4.8214","9.7813"
"1","15831","1464002","161","181","2020-10-24 19:00:00","5","2020","4","0","Paris Saint Germain","Dijon","4.08894","1.49175","0.8841","0.076","0.0399","Ligue 1","20","16","9","3","10","2","17.1000","8.0541"
"1","15826","1463990","176","235","2020-10-25 14:00:00","5","2020","2","0","Bordeaux","Nimes","1.92729","0.712337","0.7117","0.1995","0.0888","Ligue 1","20","8","6","4","5","5","11.0270","12.2632"
"1","15828","1463993","180","175","2020-10-25 14:00:00","5","2020","2","0","Metz","Saint-Etienne","0.330896","0.631401","0.1519","0.4528","0.3953","Ligue 1","6","10","3","0","1","4","4.9355","7.1842"
"1","15829","1463996","166","177","2020-10-25 14:00:00","5","2020","0","4","Montpellier","Reims","0.13909","4.33321","0.0002","0.0019","0.9979","Ligue 1","5","24","1","9","0","15","13.0000","51.3750"
"1","15833","1464022","241","225","2020-10-25 14:00:00","5","2020","0","3","Brest","Strasbourg","0.732823","1.29304","0.1642","0.2906","0.5452","Ligue 1","14","7","4","5","10","3","25.9286","10.6111"
"1","15830","1463999","170","160","2020-10-25 16:00:00","5","2020","1","1","Nice","Lille","0.866315","0.890546","0.3216","0.3457","0.3327","Ligue 1","8","12","3","4","3","5","13.5517","13.1739"
"1","15827","1463991","178","171","2020-10-25 20:00:00","5","2020","4","1","Lyon","Monaco","3.43243","1.89348","0.7265","0.1572","0.1163","Ligue 1","15","18","6","5","6","7","6.9615","18.8889"
"1","15842","1464034","163","241","2020-10-31 16:00:00","5","2020","2","1","Rennes","Brest","1.40289","1.03943","0.4317","0.2974","0.2709","Ligue 1","24","9","8","4","10","3","27.8947","14.1176"
"1","15839","1464031","168","161","2020-10-31 20:00:00","5","2020","0","3","Nantes","Paris Saint Germain","1.63127","2.72536","0.1306","0.2087","0.6607","Ligue 1","6","13","1","4","4","8","12.5217","24.5238"
"1","15843","1464035","175","166","2020-11-01 12:00:00","5","2020","0","1","Saint-Etienne","Montpellier","0.484542","0.937369","0.1734","0.3562","0.4704","Ligue 1","8","10","0","2","5","7","12.6154","8.5556"
"1","15836","1464008","167","170","2020-11-01 14:00:00","5","2020","0","3","Angers","Nice","0.395203","2.78036","0.0065","0.0458","0.9477","Ligue 1","11","12","5","5","7","6","13.9500","7.8462"
"1","15837","1464011","181","179","2020-11-01 14:00:00","5","2020","0","0","Dijon","Lorient","0.377123","1.14876","0.0811","0.2804","0.6385","Ligue 1","11","9","2","1","3","3","10.4643","10.2500"
"1","15840","1464032","235","180","2020-11-01 14:00:00","5","2020","0","1","Nimes","Metz","0.78372","0.859238","0.2914","0.3487","0.3599","Ligue 1","16","8","2","5","6","1","15.9000","6.5652"
"1","15841","1464033","177","225","2020-11-01 14:00:00","5","2020","2","1","Reims","Strasbourg","0.911301","1.42258","0.1776","0.3047","0.5177","Ligue 1","12","8","4","2","6","4","17.0625","9.0000"
