"","player_id","xG_sum_l","xG_sum_r","xG_sum_h","goal_count_l","goal_count_r","goal_count_h","shots_count_l","shots_count_r","shots_count_h","player","difference_shots","difference_goals","difference","xG_sum","goal_sum","shot_sum","goal_for_shot"
"1",8,0.0176347624510527,0.0219424422830343,0,0,0,0,1,1,0,"Jérôme Gondorf",0.492857142857143,0.285714285714286,0.0129717071325647,0.039577204734087,0,2,Inf
"2",21,0.0924672335386276,0.101923679001629,0.0200011916458607,0,0,0,1,2,1,"Sebastian Langkamp",0.5,0.285714285714286,0.0129717071325647,0.214392104186118,0,4,Inf
"3",22,0.139637246727943,0.164175849407911,0.604754206724465,0,0,0,1,3,9,"John Brooks",0.507142857142857,0.285714285714286,0.0935403103935281,0.90856730286032,0,13,Inf
"4",27,0.905721643939614,2.08738788124174,0.0839083045721054,0,3,0,14,27,2,"Vladimir Darida",0.585714285714286,0.392857142857143,0.280920579884407,3.07701782975346,3,43,14.3333333333333
"5",29,0.98768924176693,3.99965705163777,1.35499599575996,1,4,2,3,19,6,"Vedad Ibisevic",0.607142857142857,0.392857142857143,0.191085178251657,6.34234228916466,7,28,4
"6",38,0.360710267908871,1.78882290050387,0,1,1,0,2,22,0,"Daniel Brosinski",0.635714285714286,0.285714285714286,0.273330829864224,2.14953316841274,2,24,12
"7",42,0.836203292012215,0.548577835783362,0.7666185060516,1,1,0,3,4,10,"Julian Baumgartlinger",0.5,0.285714285714286,0.0850611720770429,2.15139963384718,2,17,8.5
"8",43,0.0865331329405308,0.906905362382531,0.122464798390865,0,0,0,3,11,2,"Danny Latza",0.55,0.285714285714286,0.110830314323795,1.11590329371393,0,16,Inf
"9",45,0.478314645588398,0.627672066912055,0.139882888644934,0,0,0,3,7,2,"Yunus Malli",0.521428571428571,0.285714285714286,0.0594438298277764,1.24586960114539,0,12,Inf
"10",48,2.32411566562951,3.65596134960651,2.35460420511663,4,6,3,11,31,18,"Jhon Córdoba",0.635714285714286,0.357142857142857,0.228021802583232,8.33468122035265,13,60,4.61538461538461
"11",60,1.18603128567338,0.688432606868446,0.957379501312971,2,1,0,11,16,8,"Christian Gentner",0.528571428571429,0.25,0.0908019499279531,2.8318433938548,3,35,11.6666666666667
"12",62,0.0829380620270967,0.0284304618835449,0.0695086847990751,0,0,0,2,1,2,"Lukas Rupp",0.485714285714286,0.285714285714286,0.0129717071325647,0.180877208709717,0,5,Inf
"13",64,4.15352778881788,1.5064166970551,0.0199970938265324,2,2,0,78,9,1,"Filip Kostic",0,0.285714285714286,0.951189731211342,5.67994157969952,4,88,22
"14",65,4.13316068798304,18.3303203368559,0.985015148296952,5,23,0,21,92,10,"Timo Werner",1,0.928571428571429,1,23.4484961731359,28,123,4.39285714285714
"15",74,0.17260430753231,1.52439193800092,1.3434345703572,0,1,1,2,13,13,"Pavel Kaderábek",0.571428571428571,0.321428571428571,0.142688778458212,3.04043081589043,2,28,14
"16",81,0.446373353712261,2.55073330365121,0,1,4,0,6,37,0,"Jonathan Schmid",0.714285714285714,0.392857142857143,0.446158844985477,2.99710665736347,5,43,8.6
"17",82,0.667107289656997,1.60416421713307,0,0,1,0,6,36,0,"Nadiem Amiri",0.707142857142857,0.321428571428571,0.433340452186571,2.27127150679007,1,42,42
"18",83,4.54449972510338,3.95997497998178,3.32391787320375,4,4,2,43,20,14,"Kevin Volland",0.328571428571429,0.285714285714286,0.343933751921675,11.8283925782889,10,77,7.7
"19",88,4.64387584850192,1.88058096915483,1.30524199455976,4,1,0,33,8,10,"Mark Uth",0.314285714285714,0.178571428571429,0.312130649977257,7.82969881221652,5,51,10.2
"20",90,0.0495399031788111,0.865987142082304,0.0719580799341202,1,0,0,2,22,1,"Sebastian Rudy",0.635714285714286,0.25,0.266157177768712,0.987485125195235,1,25,25
"21",98,1.37337334826589,2.03377331793308,0.817094697616994,1,4,1,11,16,5,"Kenan Karaman",0.528571428571429,0.392857142857143,0.123742199430533,4.22424136381596,6,32,5.33333333333333
"22",114,0.0135187674313784,0.0757969859987497,0.0642045801505446,0,0,0,1,2,2,"Philipp Bargfrede",0.5,0.285714285714286,0.0129717071325647,0.153520333580673,0,5,Inf
"23",115,0.0786538273096085,0.137398594990373,0.016286663711071,0,0,0,1,5,1,"Fin Bartels",0.521428571428571,0.285714285714286,0.0518868285302589,0.232339086011052,0,7,Inf
"24",116,0.0708486810326576,0.783255439251661,0.253616578876972,0,0,0,1,13,3,"Florian Grillitsch",0.578571428571429,0.285714285714286,0.144446817395524,1.10772069916129,0,17,Inf
"25",118,1.13901846203953,0.439691156148911,0.923086225986481,1,2,1,22,12,1,"Levin Öztunali",0.421428571428571,0.321428571428571,0.235999526575443,2.50179584417492,4,35,8.75
"26",119,0.287123849615455,1.5087841777131,0.414748496375978,1,1,1,4,11,4,"Anthony Ujah",0.542857142857143,0.285714285714286,0.0908019499279531,2.21065652370453,3,19,6.33333333333333
"27",120,0.228199377655983,0.118496485985816,0,0,0,0,1,4,0,"Felix Kroos",0.514285714285714,0.285714285714286,0.0467701551967641,0.346695863641798,0,5,Inf
"28",125,0.964703389443457,1.32664920948446,0.321029186248779,0,1,0,22,22,1,"Maximilian Eggestein",0.492857142857143,0.321428571428571,0.272405849783859,2.61238178517669,1,45,45
"29",129,0.102600047364831,0.0693475678563118,0,0,0,0,3,1,0,"Dominique Heintz",0.478571428571429,0.285714285714286,0.034319911152729,0.171947615221143,0,4,Inf
"30",131,0.913962250575423,0.22274948656559,0.778391028754413,2,0,2,18,5,7,"Jonas Hector",0.4,0.214285714285714,0.15727359070154,1.91510276589543,4,30,7.5
"31",135,1.03356574382633,4.5369477737695,0.703921333886683,1,7,0,9,25,11,"Yuya Osako",0.607142857142857,0.5,0.195868482387369,6.27443485148251,8,45,5.625
"32",137,0.764141894876957,1.6446576314047,1.10529400408268,1,1,2,6,15,14,"Anthony Modeste",0.557142857142857,0.285714285714286,0.110830314323795,3.51409353036433,4,35,8.75
"33",140,0.428001489490271,0.777751743793488,0.924766063690186,0,1,1,8,1,2,"Yannick Gerhardt",0.442857142857143,0.321428571428571,0.0850611720770429,2.13051929697394,2,11,5.5
"34",150,0.145368283614516,0.350628478452563,0.510282451286912,0,0,0,4,12,8,"Josuha Guilavogui",0.55,0.285714285714286,0.0898706232580228,1.00627921335399,0,24,Inf
"35",153,1.76684380974621,0.688334591686726,0.0090565150603652,4,0,0,53,9,1,"Maximilian Arnold",0.178571428571429,0.142857142857143,0.629094362806159,2.4642349164933,4,63,15.75
"36",157,0.605607043020427,2.30651106871665,0.0130010880529881,0,2,0,13,30,1,"Daniel Caligiuri",0.614285714285714,0.357142857142857,0.327391086377348,2.92511919979006,2,44,22
"37",158,1.82223086059093,3.59972770512104,1.80155741050839,2,5,1,6,12,14,"Bas Dost",0.535714285714286,0.392857142857143,0.0935403103935281,7.22351597622037,8,32,4
"38",171,2.22862968593836,1.08817148208618,0.734946483746171,1,0,0,10,3,15,"Michael Gregoritsch",0.442857142857143,0.25,0.135428598407797,4.05174765177071,1,28,28
"39",183,0.205692425370216,0.0100137488916516,0.134556436911225,0,0,0,1,1,4,"Jonathan Tah",0.492857142857143,0.285714285714286,0.0389151213976942,0.350262611173093,0,6,Inf
"40",186,2.26878250204027,4.55755563825369,0,3,1,0,8,47,0,"Karim Bellarabi",0.771428571428571,0.214285714285714,0.564977041759184,6.82633814029396,4,55,13.75
"41",187,0.168447457253933,0.0947650084272027,0.0580511651933193,0,0,0,3,6,1,"Christoph Kramer",0.514285714285714,0.285714285714286,0.0565423605160554,0.321263630874455,0,10,Inf
"42",188,0.099802128970623,0.182711428962648,0,0,2,0,1,4,0,"Kevin Kampl",0.514285714285714,0.357142857142857,0.0467701551967641,0.282513557933271,2,5,2.5
"43",194,0.114885296672583,1.08625816553831,0.335518296808004,1,1,0,3,15,4,"Admir Mehmedi",0.578571428571429,0.285714285714286,0.14959702446604,1.5366617590189,2,22,11
"44",205,0.153126943856478,0.778028840199113,0,0,0,0,2,10,0,"Mahmoud Dahoud",0.55,0.285714285714286,0.118887659655553,0.931155784055591,0,12,Inf
"45",206,0.286980751901865,0.843391770496964,0,1,1,0,5,4,0,"Oscar Wendt",0.485714285714286,0.285714285714286,0.0594438298277764,1.13037252239883,2,9,4.5
"46",207,0.216138612478971,0.0993337109684944,0,0,0,0,3,1,0,"Ibrahima Traoré",0.478571428571429,0.285714285714286,0.034319911152729,0.315472323447466,0,4,Inf
"47",208,1.20550545305014,5.78604309260845,0.685114543884993,2,7,0,4,26,4,"Lars Stindl",0.65,0.464285714285714,0.285377556916424,7.67666308954358,9,34,3.77777777777778
"48",210,0.0298355687409639,1.11231335159391,0,0,0,0,1,7,0,"Raffael",0.535714285714286,0.285714285714286,0.0850611720770429,1.14214892033488,0,8,Inf
"49",212,0.0945886597037315,0.0795071423053741,0.495862269774079,0,0,1,1,1,7,"Nico Elvedi",0.492857142857143,0.285714285714286,0.0778302427953883,0.669958071783185,1,9,9
"50",213,0.91630894318223,4.97877452801913,0.0445316955447197,1,6,0,7,42,1,"Thorgan Hazard",0.742857142857143,0.464285714285714,0.497511897855205,5.93961516674608,7,50,7.14285714285714
"51",220,0.199895072728395,0.0297200456261635,0,0,0,0,4,2,0,"Jérôme Boateng",0.478571428571429,0.285714285714286,0.0449353116290114,0.229615118354559,0,6,Inf
"52",223,0.31391909532249,0.689001174643636,0.0267356112599373,1,2,0,7,17,1,"Joshua Kimmich",0.564285714285714,0.321428571428571,0.181603899855906,1.02965588122606,3,25,8.33333333333333
"53",224,2.61221273615956,5.22620951198041,0.736981040798128,4,4,0,14,32,7,"Thomas Müller",0.621428571428571,0.285714285714286,0.289765987963705,8.57540328893811,8,53,6.625
"54",226,0.449018061161041,4.60754954442382,0.228522877208889,0,4,0,9,25,3,"Kingsley Coman",0.607142857142857,0.428571428571429,0.255512997990348,5.28509048279375,4,37,9.25
"55",227,4.45439188927412,18.2775324787945,8.31648037582636,3,23,8,24,73,39,"Robert Lewandowski",0.842857142857143,1,0.564082854374569,31.0484047438949,34,136,4
"56",228,0.058770602568984,0.899239490740001,0,0,3,0,3,10,0,"Sebastian Rode",0.542857142857143,0.392857142857143,0.115295054918715,0.958010093308985,3,13,4.33333333333333
"57",229,0.484696421772242,2.09814867284149,0,1,2,0,3,15,0,"Thiago Alcántara",0.578571428571429,0.321428571428571,0.178331489483329,2.58284509461373,3,18,6
"58",249,0.245187329128385,1.13903393596411,0.126943487673998,0,1,0,4,11,2,"Danny da Costa",0.542857142857143,0.321428571428571,0.106177998933456,1.51116475276649,1,17,17
"59",251,0.523432175628841,0.0278462078422308,1.80899403057992,0,0,1,5,1,21,"Benjamin Hübner",0.464285714285714,0.285714285714286,0.237775319311106,2.360272414051,1,27,27
"60",252,0.160797376185656,0.478994928300381,0.204254373908043,0,1,0,5,8,7,"Alfredo Morales",0.514285714285714,0.321428571428571,0.034319911152729,0.844046678394079,1,20,20
"61",254,0.174821153283119,1.300860802643,0,0,2,0,3,7,0,"Steven Zuber",0.521428571428571,0.357142857142857,0.0789038140999669,1.47568195592612,2,10,5
"62",261,1.91484422795475,1.32427365332842,0.409922732040286,3,0,0,12,17,5,"Julian Brandt",0.528571428571429,0.178571428571429,0.135428598407797,3.64904061332345,3,34,11.3333333333333
"63",262,0.969933767803013,1.23471179790795,0.463294144719839,2,1,1,17,17,9,"Leonardo Bittencourt",0.492857142857143,0.25,0.103773657060518,2.6679397104308,4,43,10.75
"64",267,3.44473512144759,0.0126174120232463,0,8,0,0,35,1,0,"Philipp Max",0.25,0,0.447664870685918,3.45735253347084,8,36,4.5
"65",269,0.274492987431586,0.869041661266237,0.332027025520802,0,0,0,6,18,5,"Dominik Kohr",0.578571428571429,0.285714285714286,0.162535024506984,1.47556167421862,0,29,Inf
"66",283,0.0793790183961391,0.518774386495352,0.702486049383879,0,1,1,2,3,2,"David Abraham",0.5,0.321428571428571,0.0129717071325647,1.30063945427537,2,7,3.5
"67",285,0.196230927482247,0.0502798426896334,0,0,0,0,6,3,0,"Bastian Oczipka",0.471428571428571,0.285714285714286,0.0674029674435171,0.246510770171881,0,9,Inf
"68",290,1.32706775516272,1.56812948081642,0.0327591262757778,0,0,0,7,17,1,"Mijat Gacinovic",0.564285714285714,0.285714285714286,0.181603899855906,2.92795636225492,0,25,Inf
"69",294,3.99167008139193,0.786630794405937,0.444766076281667,6,1,0,26,13,4,"Gian-Luca Waldschmidt",0.4,0.107142857142857,0.24850215942205,5.22306695207953,7,43,6.14285714285714
"70",306,2.23713951930404,10.8203922975808,1.02766373381019,3,10,0,18,47,14,"Florian Niederlechner",0.7,0.535714285714286,0.404625785032094,14.0851955506951,13,79,6.07692307692308
"71",307,0.703893447294831,1.79320182744414,0.665066177025437,1,5,1,4,28,4,"Suat Serdar",0.664285714285714,0.428571428571429,0.311320971181553,3.1621614517644,7,36,5.14285714285714
"72",310,0.0785410348325968,0.102885158732533,0.160860739648342,1,0,0,2,3,3,"Lukasz Piszczek",0.5,0.25,0.0129717071325647,0.342286933213472,1,8,8
"73",311,0.229355249553919,0.206616142764688,1.33728733658791,1,0,1,4,4,10,"Sven Bender",0.492857142857143,0.25,0.0778302427953883,1.77325872890651,2,18,9
"74",312,0.0577485840767622,0.754765903577209,0.232297790236771,0,1,0,2,5,6,"Neven Subotic",0.514285714285714,0.321428571428571,0.0467701551967641,1.04481227789074,1,13,13
"75",313,0.104610159993172,0.556091010570526,0,0,1,0,1,1,0,"Marcel Schmelzer",0.492857142857143,0.321428571428571,0.0129717071325647,0.660701170563698,1,2,2
"76",315,0.176539532840252,0.404904128983617,1.51141356676817,0,1,0,2,6,8,"Matthias Ginter",0.521428571428571,0.321428571428571,0.068639822305458,2.09285722859204,1,16,16
"77",319,2.72502961941063,5.53755053132772,0.842066003009677,3,6,2,13,29,5,"Marco Reus",0.607142857142857,0.392857142857143,0.274559289221832,9.10464615374804,11,47,4.27272727272727
"78",320,0.225182771682739,3.87278807908297,0,0,5,0,1,22,0,"Jonas Hofmann",0.642857142857143,0.464285714285714,0.279117862357451,4.09797085076571,5,23,4.6
"79",335,0.237082250416279,3.91206125356257,1.6989033408463,1,5,0,4,26,10,"Leon Goretzka",0.65,0.428571428571429,0.255512997990348,5.84804684482515,6,40,6.66666666666667
"80",350,0.845826804637909,1.76842730864882,0,0,0,0,3,16,0,"Felix Klaus",0.585714285714286,0.285714285714286,0.191085178251657,2.61425411328673,0,19,Inf
"81",359,0.231397205963731,0.780805201269686,0.808163396082819,0,2,3,4,7,9,"Timothy Chandler",0.514285714285714,0.357142857142857,0.0565423605160554,1.82036580331624,5,20,4
"82",360,0.459718976169825,3.1101594902575,0.803698841482401,0,1,0,5,15,10,"Ádám Szalai",0.564285714285714,0.321428571428571,0.112338279072528,4.37357730790973,1,30,30
"83",370,0.172481834888458,0.536764308810234,1.17246017605066,0,0,2,3,10,15,"Marvin Friedrich",0.542857142857143,0.285714285714286,0.135428598407797,1.88170631974936,2,28,14
"84",372,0.0344145596027374,0.182827011682093,0.0159749872982502,0,1,0,1,7,1,"Julian Weigl",0.535714285714286,0.321428571428571,0.0778302427953883,0.233216558583081,1,9,9
"85",379,0.328504225239158,0.141318872570992,0,0,0,0,14,1,0,"Markus Suttner",0.4,0.285714285714286,0.175478001543625,0.469823097810149,0,15,Inf
"86",391,0.714154364541173,0.0988479182124138,0.0187710002064705,1,0,0,17,1,1,"David Alaba",0.378571428571429,0.25,0.207547314121036,0.831773282960057,1,19,19
"87",403,0.0235460326075554,0.239182502031326,0,0,0,0,1,1,0,"Lukas Klünter",0.492857142857143,0.285714285714286,0.0129717071325647,0.262728534638882,0,2,Inf
"88",412,0.601912297308445,1.48878866806626,0.215896956622601,1,0,0,2,6,8,"André Hahn",0.521428571428571,0.25,0.068639822305458,2.30659792199731,1,16,16
"89",417,0.0539367906749249,0.158131996169686,1.18711524549872,0,0,2,2,5,7,"Tin Jedvaj",0.514285714285714,0.285714285714286,0.0565423605160554,1.39918403234333,2,14,7
"90",418,0,0.0135152135044336,0.833518398925662,0,0,1,1,1,9,"Niklas Stark",0.492857142857143,0.285714285714286,0.103773657060518,0.847033612430096,1,11,11
"91",419,0.803137789480388,0.0285763405263424,0.0148482462391257,0,1,0,20,1,1,"Maximilian Mittelstädt",0.357142857142857,0.321428571428571,0.24646243551873,0.846562376245856,1,22,22
"92",420,0.97621089592576,5.18419366143644,0.684942981228232,0,6,0,5,29,6,"Patrick Herrmann",0.664285714285714,0.5,0.305042042710453,6.84534753859043,6,40,6.66666666666667
"93",421,0.334473986178637,0.046627689152956,0.397663131356239,1,0,1,3,3,8,"Lars Bender",0.492857142857143,0.25,0.0648585356628236,0.778764806687832,2,14,7
"94",426,0.799633432179689,2.79881633259356,0.253239270299673,0,3,0,3,16,5,"Daniel Ginczek",0.585714285714286,0.392857142857143,0.15727359070154,3.85168903507292,3,24,8
"95",433,0.317821275442839,0.0518296919763088,0,1,0,0,5,1,0,"Nico Schulz",0.464285714285714,0.25,0.0594438298277764,0.369650967419147,1,6,6
"96",436,0.190714992582798,0.0583611913025379,0.95093254186213,0,0,2,3,2,9,"Andre Hoffmann",0.485714285714286,0.285714285714286,0.0850611720770429,1.20000872574747,2,14,7
"97",443,0.0532660596072674,0.0469289207831025,0,0,0,0,1,2,0,"Peter Pekarík",0.5,0.285714285714286,0.0224676558145057,0.10019498039037,0,3,Inf
"98",448,1.53224333748221,1.74721156805754,0.974417091347277,2,0,2,16,13,11,"Ivan Perisic",0.471428571428571,0.214285714285714,0.0565423605160554,4.25387199688703,4,40,10
"99",451,0.0855000987648964,0.115698907524347,0.968101006001234,0,0,0,1,2,9,"Matija Nastasic",0.5,0.285714285714286,0.0979342411936843,1.16930001229048,0,12,Inf
"100",454,0.398810639977455,0.560786781832576,0.196099838241935,0,1,0,2,11,3,"Charles Aránguiz",0.557142857142857,0.321428571428571,0.110830314323795,1.15569726005197,1,16,16
"101",488,2.12200392782688,6.48484130762517,0.462108332663774,1,7,0,9,47,2,"Philippe Coutinho",0.764285714285714,0.5,0.544039026225326,9.06895356811583,8,58,7.25
"102",604,0.101370057091117,0.33779735956341,0.697563776746392,0,2,0,2,10,4,"Emre Can",0.55,0.357142857142857,0.0935403103935281,1.13673119340092,2,16,8
"103",956,2.12260690331459,6.49485831335187,1.28130924049765,3,7,2,8,27,9,"Andrej Kramaric",0.628571428571429,0.428571428571429,0.240239378069103,9.89877445716411,12,44,3.66666666666667
"104",983,0.0559296067804098,1.41068397834897,0.320580419152975,0,2,1,2,3,5,"Kevin Mbabu",0.5,0.357142857142857,0.034319911152729,1.78719400428236,3,10,3.33333333333333
"105",993,3.81642241030931,9.12720981612802,1.22886145487428,5,7,0,29,60,6,"Serge Gnabry",0.714285714285714,0.357142857142857,0.608841690926686,14.1724936813116,12,95,7.91666666666667
"106",1040,0.162708438932896,0.684902675449848,0,1,0,0,2,3,0,"Angelino",0.5,0.25,0.034319911152729,0.847611114382744,1,5,5
"107",1236,3.858786361292,0.286314055323601,3.84656816348433,5,1,4,20,3,29,"Patrik Schick",0.371428571428571,0.142857142857143,0.296652477223729,7.99166858009994,10,52,5.2
"108",1275,2.4009845405817,5.74356104712933,2.73172856587917,1,10,2,6,51,13,"Robin Quaison",0.814285714285714,0.607142857142857,0.544039026225326,10.8762741535902,13,70,5.38461538461539
"109",1277,0.594022370874882,0.747395689599216,1.52139869518578,0,0,2,10,15,8,"Roland Sallai",0.528571428571429,0.285714285714286,0.0810082850786769,2.86281675565988,2,33,16.5
"110",1669,0.421807087957859,3.59040659666061,0.767179730348289,0,3,1,3,23,10,"Marko Grujic",0.635714285714286,0.392857142857143,0.228021802583232,4.77939341496676,4,36,9
"111",1673,0.123451501131058,0.611197424121201,0,0,1,0,3,20,0,"Edimilson Fernandes",0.614285714285714,0.321428571428571,0.242331487616916,0.734648925252259,1,23,23
"112",2210,0.938393900170922,0.0141864344477654,0,1,0,0,2,2,0,"Jorge Meré",0.492857142857143,0.25,0.0259434142651294,0.952580334618688,1,4,4
"113",2276,0.0353113301098347,0.4549560546875,0,0,0,0,2,1,0,"Lucas Hernández",0.485714285714286,0.285714285714286,0.0224676558145057,0.490267384797335,0,3,Inf
"114",2380,2.56793761253357,1.28710637241602,0.36090408731252,3,2,0,4,9,3,"Paco Alcácer",0.528571428571429,0.25,0.0722234086977619,4.21594807226211,5,16,3.2
"115",2456,0.285147400572896,0.0964181702584028,0,0,0,0,5,5,0,"Omar Mascarell",0.492857142857143,0.285714285714286,0.0648585356628236,0.381565570831299,0,10,Inf
"116",2624,0.118817035108805,1.31106370035559,0.251845091581345,0,1,0,2,18,1,"Djibril Sow",0.607142857142857,0.321428571428571,0.214327776454004,1.68172582704574,1,21,21
"117",2629,0.0590922050178051,0.42495325487107,0,0,1,0,2,14,0,"Matthias Zimmermann",0.578571428571429,0.321428571428571,0.170122344154086,0.484045459888875,1,16,16
"118",2631,0.83874624595046,3.05200006254017,0.848051399923861,2,2,0,7,24,10,"Karim Onisiwo",0.614285714285714,0.285714285714286,0.203866380076408,4.73879770841449,4,41,10.25
"119",2638,0.637376226484776,0.567630334757268,0.0905855298042297,0,0,0,4,10,1,"Alessandro Schöpf",0.535714285714286,0.285714285714286,0.102959733458187,1.29559209104627,0,15,Inf
"120",2640,0.382109640166163,0.106846808455884,0.0483622588217258,0,0,0,9,4,1,"Erik Durm",0.457142857142857,0.285714285714286,0.0908019499279531,0.537318707443774,0,14,Inf
"121",2655,1.88264095783234,2.74354258179665,1.28012585639954,1,2,0,3,11,4,"Alfred Finnbogason",0.55,0.321428571428571,0.0979342411936843,5.90630939602852,3,18,6
"122",2668,1.83103945245966,0.53535271063447,2.46080798842013,3,1,4,23,4,19,"Martin Hinteregger",0.357142857142857,0.214285714285714,0.225050707543527,4.82720015151426,8,46,5.75
"123",2676,0.945568474009633,2.62191148009151,0.426299214363098,0,6,0,12,48,1,"Erik Thommy",0.75,0.5,0.552326698699768,3.99377916846424,6,61,10.1666666666667
"124",2691,0.0650191307067871,0.0870823860168457,0.389159859158099,0,0,0,1,1,5,"Milos Veljkovic",0.492857142857143,0.285714285714286,0.0518868285302589,0.541261375881732,0,7,Inf
"125",2693,0.0832702741026878,0.90102519467473,0.0549753252416849,0,1,0,2,9,3,"Marius Wolf",0.542857142857143,0.321428571428571,0.0850611720770429,1.0392707940191,1,14,14
"126",2702,0.154802039265633,0.183235755190253,0,0,0,0,2,7,0,"Marlon Ritter",0.528571428571429,0.285714285714286,0.0810082850786769,0.338037794455886,0,9,Inf
"127",3059,0.796226870268583,1.36845957115293,0.459137856960297,1,2,1,4,25,2,"Axel Witsel",0.642857142857143,0.321428571428571,0.286260625216577,2.62382429838181,4,31,7.75
"128",3300,2.03343856707215,5.66183712054044,0.605590738356113,0,5,0,7,42,3,"Christopher Nkunku",0.742857142857143,0.464285714285714,0.482052094460251,8.30086642596871,5,52,10.4
"129",3310,3.99991294182837,7.9787895232439,0.720493460074067,5,5,0,13,58,6,"Alassane Pléa",0.814285714285714,0.285714285714286,0.634023287580204,12.6991959251463,10,77,7.7
"130",3339,0.92767146974802,0.133910939097404,0,1,0,0,15,4,0,"Jérôme Roussillon",0.414285714285714,0.25,0.17451647101027,1.06158240884542,1,19,19
"131",3347,0.410980874672532,1.37749068532139,0.218010649085045,1,0,0,4,18,3,"Ellyes Skhiri",0.592857142857143,0.25,0.188424929963817,2.00648220907897,1,25,25
"132",3349,2.93790359422565,0.34450663253665,0.648734789341688,3,0,2,13,3,7,"Ramy Bensebaini",0.421428571428571,0.178571428571429,0.113084721032111,3.93114501610398,5,23,4.6
"133",3363,0.043161554262042,0.583314320072532,1.2607946395874,0,3,2,2,13,10,"Benjamin Pavard",0.571428571428571,0.392857142857143,0.127756498995174,1.88727051392198,5,25,5
"134",3388,0.0329414457082748,0.349424302577972,0.142380733042955,0,1,0,2,1,3,"Karim Rekik",0.485714285714286,0.321428571428571,0.0224676558145057,0.524746481329203,1,6,6
"135",3431,0.0573525838553905,0.83618944697082,0.942666910588741,0,1,0,1,7,7,"Almamy Touré",0.535714285714286,0.321428571428571,0.0778302427953883,1.83620894141495,1,15,15
"136",3455,3.71217881888151,1.48699407279491,0.0358760841190815,6,2,0,34,5,1,"Raphael Guerreiro",0.285714285714286,0.142857142857143,0.404625785032094,5.23504897579551,8,40,5
"137",3603,0.058713287115097,1.14032140187919,0.0489074438810349,0,1,0,1,13,1,"Corentin Tolisso",0.578571428571429,0.321428571428571,0.155660485590777,1.24794213287532,1,15,15
"138",3834,0.0383639149367809,0.413422400131822,0.135867066681385,0,0,0,1,4,3,"Ishak Belfodil",0.514285714285714,0.285714285714286,0.034319911152729,0.587653381749988,0,8,Inf
"139",4243,1.11343353800476,0.0921364510431886,0,2,0,0,28,4,0,"Christian Günter",0.321428571428571,0.214285714285714,0.340244688308172,1.20556998904794,2,32,16
"140",4246,0.132913324981928,0.254603207111359,0,0,0,0,2,2,0,"Mike Frantz",0.492857142857143,0.285714285714286,0.0259434142651294,0.387516532093287,0,4,Inf
"141",4248,1.7245408333838,4.39414675533772,2.45597491133958,2,6,3,15,18,21,"Nils Petersen",0.514285714285714,0.428571428571429,0.0674029674435171,8.57466250006109,11,54,4.90909090909091
"142",4250,1.56341115944088,0.541759702377021,0.485080280341208,1,0,0,13,9,4,"Nicolas Höfler",0.464285714285714,0.25,0.10131227142807,2.5902511421591,1,26,26
"143",4268,1.10113105177879,0.0724303042516112,0.190692707896233,1,0,0,2,3,3,"Christian Strohdiek",0.5,0.25,0.0129717071325647,1.36425406392664,1,8,8
"144",4271,0.198355916887522,0.364607383497059,0.0815726518630981,1,1,0,4,7,2,"Janik Haberer",0.514285714285714,0.285714285714286,0.0565423605160554,0.644535952247679,2,13,6.5
"145",4280,0.735751017928123,1.94454281404614,0.825847836211324,0,1,0,6,16,9,"Davie Selke",0.564285714285714,0.321428571428571,0.115295054918715,3.50614166818559,1,31,31
"146",4302,0.159873113036156,0.176530211232603,0,0,0,0,2,5,0,"Marcel Sobottka",0.514285714285714,0.285714285714286,0.0565423605160554,0.336403324268758,0,7,Inf
"147",4340,0.793071230873466,0.266047481447458,0,0,0,0,5,6,0,"Grischa Prömel",0.5,0.285714285714286,0.0722234086977619,1.05911871232092,0,11,Inf
